"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOTCBUS","200303","4.334","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200304","4.795","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200305","5.298","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200306","5.421","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200307","5.579","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200308","5.522","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200309","5.034","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200310","4.535","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200311","3.669","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200312","3.452","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200313","53.57","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200401","2.809","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200402","3.019","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200403","4.289","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200404","4.722","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200405","5.278","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200406","5.343","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200407","5.575","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200408","5.488","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200409","4.986","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200410","4.47","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200411","3.625","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200412","3.418","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200413","53.021","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200501","2.742","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200502","2.968","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200503","4.158","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200504","4.638","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200505","5.178","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200506","5.247","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200507","5.438","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200508","5.396","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200509","4.894","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200510","4.399","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200511","3.547","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200512","3.335","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200513","51.939","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200601","2.881","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200602","3.124","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200603","4.327","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200604","4.821","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200605","5.368","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200606","5.41","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200607","5.64","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200608","5.657","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200609","5.085","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200610","4.577","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200611","3.718","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200612","3.487","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200613","54.095","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200701","3.016","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200702","3.269","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200703","4.579","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200704","5.051","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200705","5.658","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200706","5.707","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200707","5.981","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200708","5.886","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200709","5.367","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200710","4.848","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200711","3.922","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200712","3.662","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200713","56.946","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200801","3.206","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200802","3.518","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200803","4.933","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200804","5.478","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200805","6.029","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200806","6.181","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200807","6.408","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200808","6.326","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200809","5.758","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200810","5.166","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200811","4.167","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200812","3.926","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200813","61.096","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200901","3.247","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200902","3.578","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200903","5.053","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200904","5.614","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200905","6.2","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200906","6.229","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200907","6.582","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200908","6.501","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200909","5.892","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200910","5.307","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200911","4.3","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200912","4.023","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","200913","62.525","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201001","3.485","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201002","3.833","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201003","5.386","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201004","6.033","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201005","6.76","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201006","6.895","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201007","7.158","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201008","7.072","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201009","6.433","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201010","5.693","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201011","4.721","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201012","4.384","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201013","67.853","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201101","3.924","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201102","4.374","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201103","6.043","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201104","6.76","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201105","7.496","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201106","7.667","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201107","7.903","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201108","7.958","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201109","7.178","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201110","6.507","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201111","5.259","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201112","5.056","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201113","76.126","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201201","4.607","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201202","5.077","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201203","7.148","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201204","8.096","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201205","9.316","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201206","9.605","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201207","9.934","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201208","9.685","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201209","8.96","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201210","8.214","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201211","6.715","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201212","6.439","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201213","93.797","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201301","5.869","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201302","6.663","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201303","9.26","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201304","10.151","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201305","11.264","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201306","11.745","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201307","12.038","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201308","12.336","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201309","11.551","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201310","10.946","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201311","9.028","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201312","8.8","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201313","119.65","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201401","8.157","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201402","8.799","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201403","12.624","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201404","13.934","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201405","15.758","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201406","16.428","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201407","16.395","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201408","16.624","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201409","15.631","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201410","14.507","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201411","11.805","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201412","10.387","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201413","161.05","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201501","9.815","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201502","11.48","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201503","15.989","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201504","18.058","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201505","19.51","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201506","19.804","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201507","20.66","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201508","20.72","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201509","18.026","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201510","15.938","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201511","13.628","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201512","12.547","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201513","196.175","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201601","11.728","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201602","15.428","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201603","19.297","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201604","21.401","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201605","24.459","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201606","24.955","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201607","27.056","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201608","26.741","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201609","24.199","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201610","21.438","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201611","17.985","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201612","16.202","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201613","250.888","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201701","15.555","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201702","17.857","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201703","27.472","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201704","30.175","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201705","34.567","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201706","36.083","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201707","34.635","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201708","33.492","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201709","30.881","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201710","28.042","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201711","20.501","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201712","19.362","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201713","328.623","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201801","20.417","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201802","23.213","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201803","30.918","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201804","36.049","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201805","40.277","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201806","42.476","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201807","40.715","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201808","39.785","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201809","35.355","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201810","30.386","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201811","23.468","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201812","20.576","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201813","383.634","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201901","22.249","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201902","23.942","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201903","35.49","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201904","40.146","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201905","43.146","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201906","46.198","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201907","47.572","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201908","45.914","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201909","40.157","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201910","35.724","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201911","26.634","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201912","22.573","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","201913","429.747","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","202001","26.741","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","202002","32.049","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","202003","38.731","11","Solar Energy Consumption","Trillion Btu"
"SOTCBUS","202004","46.045","11","Solar Energy Consumption","Trillion Btu"
